RouteBillID,billNo,date,branch,customer,totalFreight,ExtraFC,ExtraOverload,ExtraStation,TollTax,Commission,localFreight,Detention,Closed,remark,DueDate,EmployeeID,LastEdited,Type,BillType,RTO,FreightPart,Discount,ServiceTax,total,grandTotal,cgst,cgstPercent,sgst,sgstPercent
16486,16,2023-04-01 13:01:26.000,3,36437,2750,0,0,0,0,0,0,0,0,,2023-04-16 13:01:26.000,8,NULL,1,1,0,0,0,0,2750,0,0,0,0,0
16487,17,2023-04-01 18:45:34.000,3,24096,4050,0,0,0,0,0,0,0,0,,2023-04-16 18:45:34.000,8,NULL,1,1,0,0,0,0,4050,0,0,0,0,0
16488,831,2023-03-31 15:52:56.000,1,13190,14020,0,0,0,0,0,0,0,0,,2023-04-16 15:52:56.000,5,NULL,1,1,0,0,0,0,14020,0,0,0,0,0
16489,832,2023-03-31 15:55:27.000,1,7830,13250,0,0,0,0,0,0,0,0,,2023-04-16 15:55:27.000,5,NULL,1,1,0,0,0,0,13250,0,0,0,0,0
16490,833,2023-03-31 16:07:59.000,1,1321,795,0,0,0,0,0,0,0,0,,2023-04-16 16:07:59.000,5,NULL,1,1,0,0,0,0,795,0,0,0,0,0
16491,834,2023-03-31 16:12:07.000,1,130,930,0,0,0,0,0,0,0,0,,2023-04-16 16:12:07.000,5,NULL,1,1,0,0,0,0,930,0,0,0,0,0
16493,835,2023-03-31 16:15:22.000,1,1357,2650,0,0,0,0,0,0,0,0,,2023-04-16 16:15:22.000,5,NULL,1,1,0,0,0,0,2650,0,0,0,0,0
16494,836,2023-03-31 16:19:19.000,1,2951,70,0,0,0,0,0,0,0,0,,2023-04-16 16:19:19.000,5,NULL,1,1,0,0,0,0,70,0,0,0,0,0
16495,837,2023-03-31 16:19:47.000,1,7856,10080,0,0,0,0,0,0,0,0,,2023-04-16 16:19:47.000,2,NULL,1,1,0,0,0,0,10080,0,0,0,0,0
16496,838,2023-03-31 13:27:59.000,1,6724,27885,0,0,0,0,0,0,0,0,,2023-04-16 13:27:59.000,5,NULL,1,1,0,0,0,0,27885,0,0,0,0,0
16497,839,2023-03-31 16:23:04.000,1,14901,4480,0,0,0,0,0,0,0,0,,2023-04-16 16:23:04.000,5,NULL,1,1,0,0,0,0,4480,0,0,0,0,0
16498,840,2023-03-31 16:24:29.000,1,5346,21493,0,0,0,0,0,0,0,0,,2023-04-16 16:24:29.000,5,NULL,1,1,0,0,0,0,21493,0,0,0,0,0
16499,841,2023-03-31 17:06:31.000,1,1289,66484,0,0,0,0,0,0,0,0,,2023-04-16 17:06:31.000,5,NULL,1,1,0,0,0,0,66484,0,0,0,0,0
16500,842,2023-03-31 16:34:06.000,1,2699,3220,0,0,0,0,0,0,0,0,,2023-04-16 16:34:06.000,2,NULL,1,1,0,0,0,0,3220,0,0,0,0,0
16501,843,2023-03-31 16:36:34.000,1,1284,11844,0,0,0,0,0,0,0,0,,2023-04-16 16:36:34.000,5,NULL,1,1,0,0,0,0,11844,0,0,0,0,0
16502,844,2023-03-31 16:38:13.000,1,1173,6720,0,0,0,0,0,0,0,0,,2023-04-16 16:38:13.000,5,NULL,1,1,0,0,0,0,6720,0,0,0,0,0
16503,845,2023-03-31 16:38:56.000,1,8019,12248,0,0,0,0,0,0,0,0,,2023-04-16 16:38:56.000,5,NULL,1,1,0,0,0,0,12248,0,0,0,0,0
16504,846,2023-03-31 16:40:16.000,1,2808,580,0,0,0,0,0,0,0,0,,2023-04-16 16:40:16.000,5,NULL,1,1,0,0,0,0,580,0,0,0,0,0
16505,847,2023-03-31 16:40:54.000,1,29938,750,0,0,0,0,0,0,0,0,,2023-04-16 16:40:55.000,5,NULL,1,1,0,0,0,0,750,0,0,0,0,0
16506,848,2023-03-31 16:41:54.000,1,48983,1310,0,0,0,0,0,0,0,0,,2023-04-16 16:41:54.000,5,NULL,1,1,0,0,0,0,1310,0,0,0,0,0
16507,849,2023-03-31 16:42:53.000,1,17852,730,0,0,0,0,0,0,0,0,,2023-04-16 16:42:53.000,5,NULL,1,1,0,0,0,0,730,0,0,0,0,0
16508,850,2023-03-31 16:43:32.000,1,49033,3500,0,0,0,0,0,0,0,0,,2023-04-16 16:43:32.000,5,NULL,1,1,0,0,0,0,3500,0,0,0,0,0
16509,851,2023-03-31 16:44:18.000,1,19919,450,0,0,0,0,0,0,0,0,,2023-04-16 16:44:18.000,5,NULL,1,1,0,0,0,0,450,0,0,0,0,0
16510,852,2023-03-31 16:44:52.000,1,40603,1590,0,0,0,0,0,0,0,0,,2023-04-16 16:44:52.000,5,NULL,1,1,0,0,0,0,1590,0,0,0,0,0
16511,853,2023-03-31 16:45:45.000,1,150,3705,0,0,0,0,0,0,0,0,,2023-04-16 16:45:45.000,5,NULL,1,1,0,0,0,0,3705,0,0,0,0,0
16512,854,2023-03-31 16:46:20.000,1,5523,3240,0,0,0,0,0,0,0,0,,2023-04-16 16:46:20.000,5,NULL,1,1,0,0,0,0,3240,0,0,0,0,0
16513,855,2023-03-31 16:46:59.000,1,2688,700,0,0,0,0,0,0,0,0,,2023-04-16 16:46:59.000,5,NULL,1,1,0,0,0,0,700,0,0,0,0,0
16514,856,2023-03-31 16:47:59.000,1,45050,520,0,0,0,0,0,0,0,0,,2023-04-16 16:47:59.000,5,NULL,1,1,0,0,0,0,520,0,0,0,0,0
16515,857,2023-03-31 16:49:00.000,1,47741,1160,0,0,0,0,0,0,0,0,,2023-04-16 16:49:00.000,5,NULL,1,1,0,0,0,0,1160,0,0,0,0,0
16516,858,2023-03-31 16:51:13.000,1,48064,890,0,0,0,0,0,0,0,0,,2023-04-16 16:51:13.000,5,NULL,1,1,0,0,0,0,890,0,0,0,0,0
16517,859,2023-03-31 16:51:49.000,1,2962,1920,0,0,0,0,0,0,0,0,,2023-04-16 16:51:49.000,5,NULL,1,1,0,0,0,0,1920,0,0,0,0,0
16518,860,2023-03-31 16:52:24.000,1,2957,8980,0,0,0,0,0,0,0,0,,2023-04-16 16:52:24.000,5,NULL,1,1,0,0,0,0,8980,0,0,0,0,0
16519,861,2023-03-31 16:53:39.000,1,147,2230,0,0,0,0,0,0,0,0,,2023-04-16 16:53:39.000,5,NULL,1,1,0,0,0,0,2230,0,0,0,0,0
16520,862,2023-03-31 16:55:42.000,1,5640,1235,0,0,0,0,0,0,0,0,,2023-04-16 16:55:42.000,5,NULL,1,1,0,0,0,0,1235,0,0,0,0,0
16521,863,2023-03-31 16:56:48.000,1,8867,3874,0,0,0,0,0,0,0,0,,2023-04-16 16:56:48.000,5,NULL,1,1,0,0,0,0,3874,0,0,0,0,0
16522,864,2023-03-31 16:58:21.000,1,1245,17092,0,0,0,0,0,0,0,0,,2023-04-16 16:58:21.000,2,NULL,1,1,0,0,0,0,17092,0,0,0,0,0
16523,865,2023-03-31 17:03:09.000,1,23862,14090,0,0,0,0,0,0,0,0,,2023-04-16 17:03:09.000,2,NULL,1,1,0,0,0,0,14090,0,0,0,0,0
16524,866,2023-03-31 17:03:54.000,1,2820,1792,0,0,0,0,0,0,0,0,,2023-04-16 17:03:54.000,2,NULL,1,1,0,0,0,0,1792,0,0,0,0,0
16525,867,2023-03-31 17:05:53.000,1,1183,5410,0,0,0,0,0,0,0,0,,2023-04-16 17:05:53.000,2,NULL,1,1,0,0,0,0,5410,0,0,0,0,0
16526,868,2023-03-31 17:19:02.000,1,41885,160,0,0,0,0,0,0,0,0,,2023-04-16 17:19:02.000,2,NULL,1,1,0,0,0,0,160,0,0,0,0,0
16527,869,2023-03-31 17:30:10.000,1,34124,360,0,0,0,0,0,0,0,0,,2023-04-16 17:30:10.000,2,NULL,1,1,0,0,0,0,360,0,0,0,0,0
16528,870,2023-03-31 17:35:43.000,1,8159,1500,0,0,0,0,0,0,0,0,,2023-04-16 17:35:43.000,2,NULL,1,1,0,0,0,0,1500,0,0,0,0,0
16530,871,2023-03-31 17:50:25.000,1,6730,9365,0,0,0,0,0,0,0,0,,2023-04-16 17:50:25.000,2,NULL,1,1,0,0,0,0,9365,0,0,0,0,0
16531,872,2023-03-31 17:53:51.000,1,1394,33243,0,0,0,0,0,0,0,0,,2023-04-16 17:53:51.000,2,NULL,1,1,0,0,0,0,33243,0,0,0,0,0
16532,873,2023-03-31 18:05:42.000,1,19897,26540,0,0,0,0,0,0,0,0,,2023-04-16 18:05:42.000,2,NULL,1,1,0,0,0,0,26540,0,0,0,0,0
16533,874,2023-03-31 14:55:20.000,1,1279,13475,0,0,0,0,0,0,0,0,,2023-04-16 14:55:20.000,5,NULL,1,1,0,0,0,0,13475,0,0,0,0,0
16534,875,2023-03-31 18:13:05.000,1,5245,12252,0,0,0,0,0,0,0,0,,2023-04-16 18:13:05.000,2,NULL,1,1,0,0,0,0,12252,0,0,0,0,0
16535,876,2023-03-31 18:35:45.000,1,113,73350,0,0,0,0,0,0,0,0,,2023-04-16 18:35:45.000,2,NULL,1,1,0,0,0,0,73350,0,0,0,0,0
16536,877,2023-03-31 18:53:32.000,1,15186,33230,0,0,0,0,0,0,0,0,,2023-04-16 18:53:32.000,2,NULL,1,1,0,0,0,0,33230,0,0,0,0,0
16537,878,2023-03-31 19:04:35.000,1,30974,9780,0,0,0,0,0,0,0,0,,2023-04-16 19:04:35.000,2,NULL,1,1,0,0,0,0,9780,0,0,0,0,0
16538,879,2023-03-31 18:42:35.000,1,1309,82876,0,0,0,0,0,0,0,0,,2023-04-17 18:42:35.000,2,NULL,1,1,0,0,0,0,82876,0,0,0,0,0
16539,880,2023-03-31 18:23:08.000,1,5449,1760,0,0,0,0,0,0,0,0,,2023-04-20 18:23:08.000,5,NULL,1,1,0,0,0,0,1760,0,0,0,0,0
16540,881,2023-03-31 18:28:44.000,1,111,92295,0,0,0,0,0,0,0,0,,2023-04-20 18:28:44.000,2,NULL,1,1,0,0,0,0,92295,0,0,0,0,0
16541,18,2023-04-12 13:13:14.000,3,5417,47630,0,0,0,0,0,0,0,0,,2023-04-27 13:13:14.000,8,NULL,1,1,0,0,0,0,47630,0,0,0,0,0
16542,19,2023-04-12 12:57:38.000,3,5417,47630,0,0,0,0,0,0,0,0,,2023-04-27 12:57:38.000,8,NULL,1,1,0,0,0,0,47630,0,0,0,0,0
16543,1,2023-04-15 16:30:11.000,1,1241,80192,0,0,0,0,0,0,0,0,,2023-05-04 16:30:11.000,5,NULL,1,1,0,0,0,0,80192,0,0,0,0,0
16544,2,2023-04-19 16:41:04.000,1,1241,15000,0,0,0,0,0,0,0,0,,2023-05-04 16:41:04.000,5,NULL,1,1,0,0,0,0,15000,0,0,0,0,0
16545,20,2023-04-25 14:33:32.000,3,2877,21117,0,0,0,0,0,0,0,0,,2023-05-10 14:33:32.000,8,NULL,1,1,0,0,0,0,21117,0,0,0,0,0
16546,21,2023-04-28 18:26:05.000,3,8030,117880,0,0,0,0,0,0,0,0,,2023-05-13 18:26:05.000,8,NULL,1,1,0,0,0,0,117880,0,0,0,0,0
16547,22,2023-05-02 15:16:15.000,3,2877,24782,0,0,0,0,0,0,0,0,,2023-05-17 15:16:15.000,8,NULL,1,1,0,0,0,0,24782,0,0,0,0,0
16548,23,2023-05-02 16:14:53.000,3,9779,1210,0,0,0,0,0,0,0,0,,2023-05-17 16:14:53.000,8,NULL,1,1,0,0,0,0,1210,0,0,0,0,0
16549,24,2023-05-02 15:15:53.000,3,9990,1335,0,0,0,0,0,0,0,0,,2023-05-17 15:15:53.000,8,NULL,1,1,0,0,0,0,1335,0,0,0,0,0
16551,26,2023-05-03 12:43:02.000,3,5258,16365,0,0,0,0,0,0,0,0,,2023-05-18 12:43:02.000,8,NULL,1,1,0,0,0,0,16365,0,0,0,0,0
16552,27,2023-05-03 14:16:02.000,3,20477,17640,0,0,0,0,0,0,0,0,,2023-05-18 14:16:02.000,8,NULL,1,1,0,0,0,0,17640,0,0,0,0,0
16554,29,2023-05-03 15:48:40.000,3,8087,3780,0,0,0,0,0,0,0,0,,2023-05-18 15:48:40.000,8,NULL,1,1,0,0,0,0,3780,0,0,0,0,0
16555,30,2023-05-03 13:04:13.000,3,140,11930,0,0,0,0,0,0,0,0,,2023-05-18 13:04:13.000,8,NULL,1,1,0,0,0,0,11930,0,0,0,0,0
16556,31,2023-05-03 12:12:35.000,3,8103,2520,0,0,0,0,0,0,0,0,,2023-05-18 12:12:35.000,8,NULL,1,1,0,0,0,0,2520,0,0,0,0,0
16557,32,2023-05-03 15:23:42.000,3,42571,4010,0,0,0,0,0,0,0,0,,2023-05-18 15:23:42.000,8,NULL,1,1,0,0,0,0,4010,0,0,0,0,0
16558,33,2023-05-03 16:17:09.000,3,153,4275,0,0,0,0,0,0,0,0,,2023-05-18 16:17:09.000,8,NULL,1,1,0,0,0,0,4275,0,0,0,0,0
16559,34,2023-05-03 16:35:55.000,3,16469,26050,0,0,0,0,0,0,0,0,,2023-05-18 16:35:55.000,8,NULL,1,1,0,0,0,0,26050,0,0,0,0,0
16560,35,2023-05-03 14:55:59.000,3,18621,8525,0,0,0,0,0,0,0,0,,2023-05-18 14:55:59.000,8,NULL,1,1,0,0,0,0,8525,0,0,0,0,0
16561,36,2023-05-03 16:12:36.000,3,36437,4330,0,0,0,0,0,0,0,0,,2023-05-18 16:12:36.000,8,NULL,1,1,0,0,0,0,4330,0,0,0,0,0
16563,3,2023-04-30 11:34:38.000,1,2856,15620,0,0,0,0,0,0,0,0,,2023-05-19 11:34:38.000,6,NULL,1,1,0,0,0,0,15620,0,0,0,0,0
16564,4,2023-04-30 11:55:14.000,1,30974,6530,0,0,0,0,0,0,0,0,,2023-05-19 11:55:14.000,6,NULL,1,1,0,0,0,0,6530,0,0,0,0,0
16565,5,2023-04-30 12:58:19.000,1,19897,27870,0,0,0,0,0,0,0,0,,2023-05-19 12:58:19.000,5,NULL,1,1,0,0,0,0,27870,0,0,0,0,0
16566,6,2023-04-30 13:03:52.000,1,48983,4010,0,0,0,0,0,0,0,0,,2023-05-19 13:03:52.000,5,NULL,1,1,0,0,0,0,4010,0,0,0,0,0
16567,7,2023-04-30 13:06:51.000,1,17852,340,0,0,0,0,0,0,0,0,,2023-05-19 13:06:51.000,5,NULL,1,1,0,0,0,0,340,0,0,0,0,0
16568,8,2023-04-30 13:07:34.000,1,49033,3490,0,0,0,0,0,0,0,0,,2023-05-19 13:07:34.000,5,NULL,1,1,0,0,0,0,3490,0,0,0,0,0
16569,9,2023-04-30 13:10:46.000,1,5348,79293,0,0,0,0,0,0,0,0,,2023-05-19 13:10:46.000,5,NULL,1,1,0,0,0,0,79293,0,0,0,0,0
16570,10,2023-04-30 13:18:37.000,1,1241,2750,0,0,0,0,0,0,0,0,,2023-05-19 13:18:37.000,5,NULL,1,1,0,0,0,0,2750,0,0,0,0,0
16571,11,2023-04-30 13:20:36.000,1,2603,45250,0,0,0,0,0,0,0,0,,2023-05-19 13:20:36.000,5,NULL,1,1,0,0,0,0,45250,0,0,0,0,0
16572,12,2023-04-30 12:50:55.000,1,1387,79950,0,0,0,0,0,0,0,0,,2023-05-19 12:50:55.000,7,NULL,1,1,0,0,0,0,79950,0,0,0,0,0
16573,13,2023-04-30 13:25:19.000,1,1388,36010,0,0,0,0,0,0,0,0,,2023-05-19 13:25:19.000,5,NULL,1,1,0,0,0,0,36010,0,0,0,0,0
16574,14,2023-04-30 13:26:35.000,1,105,11940,0,0,0,0,0,0,0,0,,2023-05-19 13:26:35.000,5,NULL,1,1,0,0,0,0,11940,0,0,0,0,0
16575,15,2023-04-30 20:21:13.000,1,14840,2670,0,0,0,0,0,0,0,0,,2023-05-19 20:21:13.000,6,NULL,1,1,0,0,0,0,2670,0,0,0,0,0
16576,16,2023-04-30 13:28:54.000,1,7779,6440,0,0,0,0,0,0,0,0,,2023-05-19 13:28:54.000,5,NULL,1,1,0,0,0,0,6440,0,0,0,0,0
16577,17,2023-04-30 13:04:37.000,1,6750,24284,0,0,0,0,0,0,0,0,,2023-05-19 13:04:37.000,7,NULL,1,1,0,0,0,0,24284,0,0,0,0,0
16578,18,2023-04-30 13:44:37.000,1,1230,18200,0,0,0,0,0,0,0,0,,2023-05-19 13:44:37.000,5,NULL,1,1,0,0,0,0,18200,0,0,0,0,0
16579,19,2023-04-30 13:50:43.000,1,36600,13000,0,0,0,0,0,0,0,0,,2023-05-19 13:50:43.000,5,NULL,1,1,0,0,0,0,13000,0,0,0,0,0
16580,20,2023-04-30 13:52:07.000,1,1187,15415,0,0,0,0,0,0,0,0,,2023-05-19 13:52:07.000,5,NULL,1,1,0,0,0,0,15415,0,0,0,0,0
16581,21,2023-04-30 14:27:13.000,1,36626,4020,0,0,0,0,0,0,0,0,,2023-05-19 14:27:13.000,5,NULL,1,1,0,0,0,0,4020,0,0,0,0,0
16582,22,2023-04-30 14:28:04.000,1,5623,4000,0,0,0,0,0,0,0,0,,2023-05-19 14:28:05.000,5,NULL,1,1,0,0,0,0,4000,0,0,0,0,0
16583,23,2023-04-30 14:29:39.000,1,37363,11570,0,0,0,0,0,0,0,0,,2023-05-19 14:29:39.000,5,NULL,1,1,0,0,0,0,11570,0,0,0,0,0
16584,24,2023-04-30 14:31:01.000,1,16392,4990,0,0,0,0,0,0,0,0,,2023-05-19 14:31:01.000,5,NULL,1,1,0,0,0,0,4990,0,0,0,0,0
16585,25,2023-04-30 14:38:40.000,1,11445,1710,0,0,0,0,0,0,0,0,,2023-05-19 14:38:40.000,5,NULL,1,1,0,0,0,0,1710,0,0,0,0,0
16586,26,2023-04-30 14:42:14.000,1,14932,24310,0,0,0,0,0,0,0,0,,2023-05-19 14:42:14.000,5,NULL,1,1,0,0,0,0,24310,0,0,0,0,0
16587,27,2023-04-30 14:47:58.000,1,2809,10328,0,0,0,0,0,0,0,0,,2023-05-19 14:47:58.000,5,NULL,1,1,0,0,0,0,10328,0,0,0,0,0
16588,28,2023-04-30 14:53:21.000,1,13190,15800,0,0,0,0,0,0,0,0,,2023-05-19 14:53:21.000,5,NULL,1,1,0,0,0,0,15800,0,0,0,0,0
16589,29,2023-04-30 15:07:07.000,1,7830,8950,0,0,0,0,0,0,0,0,,2023-05-19 15:07:07.000,5,NULL,1,1,0,0,0,0,8950,0,0,0,0,0
16590,30,2023-04-30 15:27:36.000,1,1321,905,0,0,0,0,0,0,0,0,,2023-05-19 15:27:36.000,2,NULL,1,1,0,0,0,0,905,0,0,0,0,0
16591,31,2023-04-30 15:10:59.000,1,130,880,0,0,0,0,0,0,0,0,,2023-05-19 15:10:59.000,5,NULL,1,1,0,0,0,0,880,0,0,0,0,0
16592,32,2023-04-30 15:13:30.000,1,1357,735,0,0,0,0,0,0,0,0,,2023-05-19 15:13:30.000,5,NULL,1,1,0,0,0,0,735,0,0,0,0,0
16593,33,2023-04-30 15:18:53.000,1,2951,200,0,0,0,0,0,0,0,0,,2023-05-19 15:18:53.000,5,NULL,1,1,0,0,0,0,200,0,0,0,0,0
16594,34,2023-04-30 11:09:07.000,1,7856,7845,0,0,0,0,0,0,0,0,,2023-05-19 11:09:07.000,2,NULL,1,1,0,0,0,0,7845,0,0,0,0,0
16595,35,2023-04-30 14:53:27.000,1,6724,19698,0,0,0,0,0,0,0,0,,2023-05-19 14:53:27.000,5,NULL,1,1,0,0,0,0,19698,0,0,0,0,0
16596,36,2023-04-30 15:24:34.000,1,14901,2715,0,0,0,0,0,0,0,0,,2023-05-19 15:24:34.000,5,NULL,1,1,0,0,0,0,2715,0,0,0,0,0
16597,37,2023-04-30 15:26:49.000,1,5346,19231,0,0,0,0,0,0,0,0,,2023-05-19 15:26:49.000,5,NULL,1,1,0,0,0,0,19231,0,0,0,0,0
16598,38,2023-04-30 15:30:10.000,1,1289,52327,0,0,0,0,0,0,0,0,,2023-05-19 15:30:10.000,5,NULL,1,1,0,0,0,0,52327,0,0,0,0,0
16599,39,2023-04-30 15:36:09.000,1,2699,3530,0,0,0,0,0,0,0,0,,2023-05-19 15:36:09.000,5,NULL,1,1,0,0,0,0,3530,0,0,0,0,0
16600,40,2023-04-30 15:45:50.000,1,1284,12394,0,0,0,0,0,0,0,0,,2023-05-19 15:45:50.000,5,NULL,1,1,0,0,0,0,12394,0,0,0,0,0
16601,41,2023-04-30 15:48:14.000,1,1173,4955,0,0,0,0,0,0,0,0,,2023-05-19 15:48:14.000,5,NULL,1,1,0,0,0,0,4955,0,0,0,0,0
16602,42,2023-04-30 15:49:23.000,1,8019,12705,0,0,0,0,0,0,0,0,,2023-05-19 15:49:23.000,5,NULL,1,1,0,0,0,0,12705,0,0,0,0,0
16603,43,2023-04-30 15:50:14.000,1,2808,1450,0,0,0,0,0,0,0,0,,2023-05-19 15:50:14.000,5,NULL,1,1,0,0,0,0,1450,0,0,0,0,0
16604,44,2023-04-30 15:50:52.000,1,29938,1560,0,0,0,0,0,0,0,0,,2023-05-19 15:50:52.000,5,NULL,1,1,0,0,0,0,1560,0,0,0,0,0
16605,45,2023-04-30 23:35:30.000,1,8159,1770,0,0,0,0,0,0,0,0,,2023-05-19 23:35:30.000,5,NULL,1,1,0,0,0,0,1770,0,0,0,0,0
16606,46,2023-04-30 15:54:47.000,1,150,2910,0,0,0,0,0,0,0,0,,2023-05-19 15:54:47.000,5,NULL,1,1,0,0,0,0,2910,0,0,0,0,0
16607,47,2023-04-30 15:55:25.000,1,5523,2580,0,0,0,0,0,0,0,0,,2023-05-19 15:55:25.000,5,NULL,1,1,0,0,0,0,2580,0,0,0,0,0
16608,48,2023-04-30 15:56:02.000,1,2688,295,0,0,0,0,0,0,0,0,,2023-05-19 15:56:02.000,5,NULL,1,1,0,0,0,0,295,0,0,0,0,0
16609,49,2023-04-30 15:57:04.000,1,45050,660,0,0,0,0,0,0,0,0,,2023-05-19 15:57:04.000,5,NULL,1,1,0,0,0,0,660,0,0,0,0,0
16610,50,2023-04-30 15:57:42.000,1,47741,1220,0,0,0,0,0,0,0,0,,2023-05-19 15:57:42.000,5,NULL,1,1,0,0,0,0,1220,0,0,0,0,0
16611,51,2023-04-30 15:58:25.000,1,48064,1310,0,0,0,0,0,0,0,0,,2023-05-19 15:58:25.000,5,NULL,1,1,0,0,0,0,1310,0,0,0,0,0
16612,52,2023-04-30 15:59:03.000,1,2962,1250,0,0,0,0,0,0,0,0,,2023-05-19 15:59:03.000,5,NULL,1,1,0,0,0,0,1250,0,0,0,0,0
16613,53,2023-04-30 16:00:19.000,1,2957,5290,0,0,0,0,0,0,0,0,,2023-05-19 16:00:19.000,5,NULL,1,1,0,0,0,0,5290,0,0,0,0,0
16614,54,2023-04-30 16:00:56.000,1,147,1010,0,0,0,0,0,0,0,0,,2023-05-19 16:00:56.000,5,NULL,1,1,0,0,0,0,1010,0,0,0,0,0
16615,55,2023-04-30 15:38:58.000,1,5640,1425,0,0,0,0,0,0,0,0,,2023-05-19 15:38:58.000,5,NULL,1,1,0,0,0,0,1425,0,0,0,0,0
16616,56,2023-04-30 16:02:39.000,1,8867,3714,0,0,0,0,0,0,0,0,,2023-05-19 16:02:39.000,5,NULL,1,1,0,0,0,0,3714,0,0,0,0,0
16617,57,2023-04-30 16:03:38.000,1,1245,35189,0,0,0,0,0,0,0,0,,2023-05-19 16:03:38.000,5,NULL,1,1,0,0,0,0,35189,0,0,0,0,0
16618,58,2023-04-30 14:53:21.000,1,23862,19020,0,0,0,0,0,0,0,0,,2023-05-19 14:53:21.000,5,NULL,1,1,0,0,0,0,19020,0,0,0,0,0
16619,59,2023-04-30 16:05:26.000,1,2820,650,0,0,0,0,0,0,0,0,,2023-05-19 16:05:26.000,5,NULL,1,1,0,0,0,0,650,0,0,0,0,0
16620,60,2023-04-30 16:06:39.000,1,1183,5800,0,0,0,0,0,0,0,0,,2023-05-19 16:06:39.000,5,NULL,1,1,0,0,0,0,5800,0,0,0,0,0
16621,61,2023-04-30 16:08:09.000,1,41885,360,0,0,0,0,0,0,0,0,,2023-05-19 16:08:09.000,5,NULL,1,1,0,0,0,0,360,0,0,0,0,0
16622,62,2023-04-30 16:09:06.000,1,34124,480,0,0,0,0,0,0,0,0,,2023-05-19 16:09:06.000,5,NULL,1,1,0,0,0,0,480,0,0,0,0,0
16623,63,2023-04-30 16:12:04.000,1,6730,7820,0,0,0,0,0,0,0,0,,2023-05-19 16:12:04.000,5,NULL,1,1,0,0,0,0,7820,0,0,0,0,0
16624,64,2023-04-30 16:14:10.000,1,1394,49354,0,0,0,0,0,0,0,0,,2023-05-19 16:14:10.000,5,NULL,1,1,0,0,0,0,49354,0,0,0,0,0
16625,65,2023-04-30 16:18:04.000,1,1279,10935,0,0,0,0,0,0,0,0,,2023-05-19 16:18:04.000,5,NULL,1,1,0,0,0,0,10935,0,0,0,0,0
16626,66,2023-04-30 20:16:49.000,1,5245,9040,0,0,0,0,0,0,0,0,,2023-05-19 20:16:49.000,6,NULL,1,1,0,0,0,0,9040,0,0,0,0,0
16627,67,2023-04-30 16:21:40.000,1,113,32110,0,0,0,0,0,0,0,0,,2023-05-19 16:21:40.000,5,NULL,1,1,0,0,0,0,32110,0,0,0,0,0
16628,68,2023-04-30 16:24:29.000,1,15186,38430,0,0,0,0,0,0,0,0,,2023-05-19 16:24:29.000,5,NULL,1,1,0,0,0,0,38430,0,0,0,0,0
16629,69,2023-04-30 18:31:25.000,1,111,100693,0,0,0,0,0,0,0,0,,2023-05-19 18:31:25.000,2,NULL,1,1,0,0,0,0,100693,0,0,0,0,0
16630,70,2023-04-30 11:04:19.000,1,1309,73881,0,0,0,0,0,0,0,0,,2023-05-19 11:04:19.000,2,NULL,1,1,0,0,0,0,73881,0,0,0,0,0
16631,71,2023-04-30 19:38:35.000,1,1241,92694,0,0,0,0,0,0,0,0,,2023-05-19 19:38:35.000,5,NULL,1,1,0,0,0,0,92694,0,0,0,0,0
16632,72,2023-04-30 16:27:56.000,1,49795,53,0,0,0,0,0,0,0,0,,2023-05-23 16:27:56.000,5,NULL,1,1,0,0,0,0,53,0,0,0,0,0
16633,38,2023-05-12 14:22:52.000,3,42224,63996,0,0,0,0,0,0,0,0,,2023-05-27 14:22:52.000,8,NULL,1,1,0,0,0,0,63996,0,0,0,0,0
16634,39,2023-05-13 15:45:47.000,3,5417,45665,0,0,0,0,0,0,0,0,,2023-05-28 15:45:47.000,8,NULL,1,1,0,0,0,0,45665,0,0,0,0,0
16635,40,2023-05-13 16:09:43.000,3,20027,80528,0,0,0,0,0,0,0,0,,2023-05-28 16:09:43.000,8,NULL,1,1,0,0,0,0,80528,0,0,0,0,0
16636,73,2023-05-15 14:57:47.000,1,1241,101236,0,0,0,0,0,0,0,0,,2023-06-03 14:57:47.000,5,NULL,1,1,0,0,0,0,101236,0,0,0,0,0
16637,41,2023-05-26 15:12:00.000,3,2877,16627,0,0,0,0,0,0,0,0,,2023-06-10 15:12:00.000,8,NULL,1,1,0,0,0,0,16627,0,0,0,0,0
16638,42,2023-05-29 16:10:04.000,3,8030,120862,0,0,0,0,0,0,0,0,,2023-06-13 16:10:04.000,8,NULL,1,1,0,0,0,0,120862,0,0,0,0,0
16639,43,2023-05-31 16:27:18.000,3,8030,50,0,0,0,0,0,0,0,0,,2023-06-15 16:27:18.000,8,NULL,1,1,0,0,0,0,50,0,0,0,0,0
16640,44,2023-06-02 13:40:12.000,3,2877,25622,0,0,0,0,0,0,0,0,,2023-06-17 13:40:12.000,8,NULL,1,1,0,0,0,0,25622,0,0,0,0,0
16641,45,2023-06-02 13:50:33.000,3,9779,10350,0,0,0,0,0,0,0,0,,2023-06-17 13:50:33.000,8,NULL,1,1,0,0,0,0,10350,0,0,0,0,0
16642,46,2023-06-02 14:28:52.000,3,50068,1335,0,0,0,0,0,0,0,0,,2023-06-17 14:28:52.000,8,NULL,1,1,0,0,0,0,1335,0,0,0,0,0
